"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MMFL","MM Forgings Limited","EQ"," Interim Dividend - Rs 5 Per Share","10","19-Mar-2020","20-Mar-2020","-","-"
"WSTCSTPAPR","West Coast Paper Mills Limited","EQ"," Interim Dividend - Rs 5 Per Share","2","19-Mar-2020","20-Mar-2020","-","-"
"TCS","Tata Consultancy Services Limited","EQ"," Interim Dividend - Rs 12 Per Share","1","19-Mar-2020","20-Mar-2020","-","-"
"EXCELINDUS","Excel Industries Limited","EQ"," Interim Dividend - Rs 10 Per Share","5","19-Mar-2020","20-Mar-2020","-","-"
"FIEMIND","Fiem Industries Limited","EQ"," Interim Dividend - Rs 10 Per Share","10","19-Mar-2020","20-Mar-2020","-","-"
"GRANULES","Granules India Limited","EQ"," Buyback","1","19-Mar-2020","20-Mar-2020","-","-"
"JYOTHYLAB","Jyothy Labs Limited","EQ"," Interim Dividend - Rs 3 Per Share","1","19-Mar-2020","20-Mar-2020","-","-"
"NILKAMAL","Nilkamal Limited","EQ"," Interim Dividend - Rs 10 Per Share","10","19-Mar-2020","21-Mar-2020","-","-"
"BLUESTARCO","Blue Star Limited","EQ"," Interim Dividend - Rs 10 Per Share","2","19-Mar-2020","20-Mar-2020","-","-"
"BEML","BEML Limited","EQ"," Interim Dividend -  Rs 2.5 Per Share","5","19-Mar-2020","21-Mar-2020","-","-"
"NCLIND","NCL Industries Limited","EQ"," Interim Dividend - Rs 1.5 Per Share","10","19-Mar-2020","20-Mar-2020","-","-"
"NFL","National Fertilizers Limited","EQ"," Interim Dividend -  Rs 0.95 Per Share","10","19-Mar-2020","20-Mar-2020","-","-"
"TCI","Transport Corporation of India Limited","EQ"," Interim Dividend - Re 1 Per Share","2","19-Mar-2020","21-Mar-2020","-","-"
"SOMANYCERA","Somany Ceramics Limited","EQ"," Interim Dividend - Rs 2 Per Share","2","19-Mar-2020","21-Mar-2020","-","-"
"EICHERMOT","Eicher Motors Limited","EQ"," Interim Dividend - Rs 125 Per Share","1","19-Mar-2020","21-Mar-2020","-","-"
"KNRCON","KNR Constructions Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","2","19-Mar-2020","20-Mar-2020","-","-"
"FDC","FDC Limited","EQ"," Interim Dividend - Rs 0.80 Per Share","1","19-Mar-2020","21-Mar-2020","-","-"
"ASAHIINDIA","Asahi India Glass Limited","EQ"," Interim Dividend - Re 1 Per Share","1","19-Mar-2020","21-Mar-2020","-","-"
"JKLAKSHMI","JK Lakshmi Cement Limited","EQ"," Interim Dividend - Rs 2.5 Per Share","5","19-Mar-2020","21-Mar-2020","-","-"
"SAKSOFT","Saksoft Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","1","19-Mar-2020","21-Mar-2020","-","-"
"DELTACORP","Delta Corp Limited","EQ"," Interim Dividend - Rs 0.75 Per Share","1","19-Mar-2020","20-Mar-2020","-","-"
"BARTRONICS","Bartronics India Limited","EQ"," Annual General Meeting","10","19-Mar-2020","-","23-Mar-2020","24-Mar-2020"
"KEI","KEI Industries Limited","EQ"," Interim Dividend -  Rs 1.50 Per Share","2","19-Mar-2020","20-Mar-2020","-","-"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ"," Interim Dividend -  Rs 20 Per Share","2","19-Mar-2020","21-Mar-2020","-","-"
"ARIES","Aries Agro Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","10","19-Mar-2020","21-Mar-2020","-","-"
"ASHOKLEY","Ashok Leyland Limited","EQ"," Interim Dividend -Rs 0.50 Per Share","1","19-Mar-2020","20-Mar-2020","-","-"
"INSECTICID","Insecticides (India) Limited","EQ"," Interim Dividend - Rs 4 Per Share","10","19-Mar-2020","20-Mar-2020","-","-"
"PRESTIGE","Prestige Estates Projects Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","10","19-Mar-2020","21-Mar-2020","-","-"
"TBZ","Tribhovandas Bhimji Zaveri Limited","EQ"," Interim Dividend - Re 1 Per Share","10","19-Mar-2020","20-Mar-2020","-","-"
